city,date,total_crime_count,violent_count,property_count,other_count,Daily Temperature Mean,Daily Precipitation Sum
Charlottesville,2025-08-03,10,0,0,10,20.8,0.0
Charlottesville,2025-08-04,20,0,2,18,21.6,0.0
Charlottesville,2025-08-05,12,0,0,12,21.8,0.3
Charlottesville,2025-08-06,15,0,1,14,20.6,0.1
Charlottesville,2025-08-07,17,0,0,17,22.3,0.6
Charlottesville,2025-08-08,13,0,1,12,22.4,0.0
Charlottesville,2025-08-09,12,0,2,10,22.3,0.0
Charlottesville,2025-08-10,13,0,1,12,23.2,0.0
Charlottesville,2025-08-11,14,0,0,14,24.6,0.2
Charlottesville,2025-08-12,20,0,0,20,25.6,0.9
Charlottesville,2025-08-13,8,0,1,7,26.4,13.2
Charlottesville,2025-08-14,18,1,2,15,26.2,1.7
Charlottesville,2025-08-15,10,0,1,9,26.7,0.6
Charlottesville,2025-08-16,15,0,2,13,26.4,0.9
Charlottesville,2025-08-17,14,0,2,12,28.8,0.2
Charlottesville,2025-08-18,15,0,1,14,25.6,0.0
Charlottesville,2025-08-19,15,0,0,15,22.9,0.2
Charlottesville,2025-08-20,9,0,0,9,23.8,0.0
Charlottesville,2025-08-21,21,0,1,20,23.3,0.2
Charlottesville,2025-08-22,15,0,1,14,23.2,0.3
Charlottesville,2025-08-23,13,1,0,12,23.6,0.0
Charlottesville,2025-08-24,17,0,1,16,23.3,3.2
Charlottesville,2025-08-25,21,0,1,20,23.1,0.0
Charlottesville,2025-08-26,14,0,0,14,20.3,0.0
Charlottesville,2025-08-27,21,0,2,19,18.9,0.0
Charlottesville,2025-08-28,18,0,1,17,19.1,0.0
Charlottesville,2025-08-29,21,0,1,20,20.9,0.0
Charlottesville,2025-08-30,20,0,3,17,18.7,0.0
Charlottesville,2025-08-31,14,0,0,14,18.7,0.0
Charlottesville,2025-09-01,17,0,2,15,18.6,0.0
Charlottesville,2025-09-02,16,0,2,14,18.9,0.2
Charlottesville,2025-09-03,16,0,0,16,20.3,0.0
Charlottesville,2025-09-04,20,0,1,19,21.7,0.7
Charlottesville,2025-09-05,21,0,0,21,23.1,0.1
Charlottesville,2025-09-06,11,0,0,11,25.3,1.1
Charlottesville,2025-09-07,18,0,1,17,19.4,4.6
Charlottesville,2025-09-08,15,0,2,13,16.7,0.0
Charlottesville,2025-09-09,13,0,0,13,17.4,0.0
Charlottesville,2025-09-10,18,0,1,17,19.4,0.0
Charlottesville,2025-09-11,15,0,2,13,20.0,0.0
Charlottesville,2025-09-12,19,0,3,16,20.4,0.0
Charlottesville,2025-09-13,14,0,0,14,20.5,0.0
Charlottesville,2025-09-14,14,0,3,11,21.8,0.0
Charlottesville,2025-09-15,22,0,2,20,21.7,0.1
Charlottesville,2025-09-16,15,0,0,15,19.3,3.6
Charlottesville,2025-09-17,15,0,0,15,18.2,13.4
Charlottesville,2025-09-18,18,0,2,16,20.3,0.0
Charlottesville,2025-09-19,21,0,1,20,22.1,0.0
Charlottesville,2025-09-20,15,0,1,14,21.6,0.3
Charlottesville,2025-09-21,14,0,1,13,20.9,4.3
Charlottesville,2025-09-22,16,0,0,16,20.5,0.0
Charlottesville,2025-09-23,15,0,0,15,22.2,0.1
Charlottesville,2025-09-24,13,0,1,12,21.8,8.1
Charlottesville,2025-09-25,18,0,1,17,23.0,1.7
Charlottesville,2025-09-26,19,0,2,17,22.3,0.4
Charlottesville,2025-09-27,13,0,1,12,20.3,14.5
Charlottesville,2025-09-28,17,0,1,16,20.4,0.0
Charlottesville,2025-09-29,23,0,1,22,19.6,3.4
Charlottesville,2025-09-30,11,0,0,11,19.7,3.8
Charlottesville,2025-10-01,13,0,1,12,18.0,0.0
Charlottesville,2025-10-02,12,0,0,12,14.6,0.0
Charlottesville,2025-10-03,17,0,0,17,14.5,0.0
Charlottesville,2025-10-04,13,0,0,13,15.9,0.0
Charlottesville,2025-10-05,15,0,1,14,17.1,0.0
Charlottesville,2025-10-06,14,0,2,12,18.8,0.0
Charlottesville,2025-10-07,16,0,2,14,20.2,3.4
Charlottesville,2025-10-08,19,0,2,17,19.7,7.9
Charlottesville,2025-10-09,15,0,2,13,12.5,0.0
Charlottesville,2025-10-10,25,0,4,21,12.0,0.0
Charlottesville,2025-10-11,13,0,1,12,13.8,0.0
Charlottesville,2025-10-12,9,0,0,9,16.4,1.7
Charlottesville,2025-10-13,11,0,1,10,16.4,0.3
Charlottesville,2025-10-14,17,0,0,17,17.5,0.0
Charlottesville,2025-10-15,20,0,0,20,17.1,0.0
Charlottesville,2025-10-16,14,0,0,14,14.2,0.0
Charlottesville,2025-10-17,16,0,0,16,11.3,0.0
Charlottesville,2025-10-18,11,0,0,11,14.6,0.0
Charlottesville,2025-10-19,17,0,5,12,17.4,7.5
Charlottesville,2025-10-20,12,0,2,10,13.5,0.3
Charlottesville,2025-10-21,14,0,1,13,12.4,4.6
Charlottesville,2025-10-22,13,0,1,12,13.8,0.0
Charlottesville,2025-10-23,25,0,0,25,12.0,0.0
Charlottesville,2025-10-24,15,0,2,13,8.8,0.0
Charlottesville,2025-10-25,11,0,0,11,8.6,0.0
Charlottesville,2025-10-26,14,0,2,12,10.1,0.0
Charlottesville,2025-10-27,10,0,0,10,10.4,0.0
Charlottesville,2025-10-28,12,0,1,11,9.8,0.0
Charlottesville,2025-10-29,13,1,2,10,9.7,4.9
Charlottesville,2025-10-30,18,0,0,18,12.5,24.3
Charlottesville,2025-10-31,25,0,3,22,11.6,0.0
Charlottesville,2025-11-01,24,0,4,20,10.0,0.0
Charlottesville,2025-11-02,10,0,0,10,10.2,0.0
Charlottesville,2025-11-03,20,0,2,18,12.6,0.1
Charlottesville,2025-11-04,13,0,0,13,10.8,0.0
Charlottesville,2025-11-05,17,0,0,17,11.8,0.0
Charlottesville,2025-11-06,14,0,0,14,12.6,0.0
Charlottesville,2025-11-07,11,0,1,10,10.6,0.0
Charlottesville,2025-11-08,18,0,0,18,15.0,2.7
Charlottesville,2025-11-09,22,0,3,19,14.2,0.8
Charlottesville,2025-11-10,16,0,1,15,7.1,0.1
Charlottesville,2025-11-11,12,0,0,12,2.5,0.0
Charlottesville,2025-11-12,9,0,2,7,9.2,0.0
Charlottesville,2025-11-13,19,0,1,18,10.1,0.0
Charlottesville,2025-11-14,9,0,2,7,9.3,0.0
Charlottesville,2025-11-15,20,1,4,15,15.9,0.0
Charlottesville,2025-11-16,18,0,0,18,15.7,0.2
Charlottesville,2025-11-17,13,0,1,12,7.7,0.0
Charlottesville,2025-11-18,21,0,0,21,3.8,1.9
Charlottesville,2025-11-19,7,0,0,7,8.1,0.2
Charlottesville,2025-11-20,11,0,0,11,8.5,0.0
Charlottesville,2025-11-21,18,0,2,16,10.0,3.3
Charlottesville,2025-11-22,12,0,0,12,11.3,8.4
Charlottesville,2025-11-23,11,0,1,10,11.1,0.0
Charlottesville,2025-11-24,14,0,0,14,8.0,0.0
Charlottesville,2025-11-25,9,0,0,9,8.6,0.5
Charlottesville,2025-11-26,12,0,0,12,15.0,6.2
Charlottesville,2025-11-27,5,0,1,4,4.8,0.0
Charlottesville,2025-11-28,8,0,2,6,1.3,0.0
Charlottesville,2025-11-29,13,0,1,12,0.6,0.0
Charlottesville,2025-11-30,11,0,0,11,3.0,0.7
Charlottesville,2025-12-01,14,0,3,11,2.7,0.0
Charlottesville,2025-12-02,16,0,1,15,2.6,15.7
Charlottesville,2025-12-03,28,0,0,28,2.4,0.0
Charlottesville,2025-12-04,11,0,4,7,2.4,0.0
Charlottesville,2025-12-05,14,0,4,10,-1.2,6.0
Charlottesville,2025-12-06,7,0,1,6,-0.2,0.0
Charlottesville,2025-12-07,12,0,1,11,-0.8,0.0
Charlottesville,2025-12-08,14,0,1,13,-1.1,5.2
Charlottesville,2025-12-09,8,0,1,7,-4.2,0.0
Charlottesville,2025-12-10,12,0,2,10,1.8,0.1
Charlottesville,2025-12-11,10,0,0,10,1.5,0.0
Charlottesville,2025-12-12,14,0,0,14,-0.4,0.0
Charlottesville,2025-12-13,11,0,0,11,1.7,0.0
Charlottesville,2025-12-14,21,0,1,20,-1.8,2.7
Charlottesville,2025-12-15,12,0,2,10,-4.6,0.0
Charlottesville,2025-12-16,17,0,0,17,0.1,0.0
Charlottesville,2025-12-17,16,0,0,16,5.2,0.0
Charlottesville,2025-12-18,16,0,1,15,4.6,2.2
Charlottesville,2025-12-19,18,0,1,17,9.6,14.1
Charlottesville,2025-12-20,13,0,1,12,3.0,0.0
Charlottesville,2025-12-21,14,0,0,14,5.3,0.0
Charlottesville,2025-12-22,6,0,0,6,1.7,0.0
Charlottesville,2025-12-23,13,0,0,13,8.7,0.3
Charlottesville,2025-12-24,10,0,1,9,11.0,0.0
Charlottesville,2025-12-25,3,0,1,2,10.1,2.8
Charlottesville,2025-12-26,7,0,2,5,4.1,0.2
Charlottesville,2025-12-27,10,0,2,8,5.5,0.0
Charlottesville,2025-12-28,5,0,2,3,5.1,0.0
Charlottesville,2025-12-29,13,0,0,13,8.2,0.1
Charlottesville,2025-12-30,17,0,0,17,-1.3,0.0
Charlottesville,2025-12-31,8,0,1,7,0.7,0.0
Chicago,2022-01-01,865,334,455,76,1.8,8.7
Chicago,2022-01-02,410,154,229,27,-4.5,3.8
Chicago,2022-01-03,422,149,238,35,-11.1,0.0
Chicago,2022-01-04,474,166,267,41,-3.4,0.0
Chicago,2022-01-05,421,145,235,41,-7.1,0.1
Chicago,2022-01-06,480,164,280,36,-12.6,0.0
Chicago,2022-01-07,485,175,256,54,-15.5,0.0
Chicago,2022-01-08,420,146,238,36,-6.6,0.5
Chicago,2022-01-09,421,178,205,38,-4.4,0.8
Chicago,2022-01-10,465,167,256,42,-11.2,0.2
Chicago,2022-01-11,463,160,253,50,-7.8,0.0
Chicago,2022-01-12,527,175,319,33,1.2,0.2
Chicago,2022-01-13,564,218,301,45,0.4,0.0
Chicago,2022-01-14,611,219,343,49,-0.7,0.3
Chicago,2022-01-15,538,213,291,34,-5.0,1.1
Chicago,2022-01-16,519,215,238,66,-6.5,0.3
Chicago,2022-01-17,491,190,260,41,-3.7,0.1
Chicago,2022-01-18,616,222,332,62,-1.2,0.0
Chicago,2022-01-19,538,188,297,53,-3.6,0.0
Chicago,2022-01-20,502,177,282,43,-10.4,0.0
Chicago,2022-01-21,562,193,317,52,-7.6,0.0
Chicago,2022-01-22,536,211,281,44,-4.8,0.3
Chicago,2022-01-23,440,199,199,42,-8.1,7.0
Chicago,2022-01-24,456,179,232,45,-8.2,3.5
Chicago,2022-01-25,496,178,269,49,-15.4,0.0
Chicago,2022-01-26,495,195,248,52,-19.2,0.0
Chicago,2022-01-27,577,221,306,50,-5.7,0.3
Chicago,2022-01-28,463,157,259,47,-5.9,4.2
Chicago,2022-01-29,493,204,233,56,-13.2,0.0
Chicago,2022-01-30,500,208,243,49,-7.3,0.1
Chicago,2022-01-31,510,193,269,48,-3.9,0.0
Chicago,2022-02-01,667,249,337,81,2.1,4.6
Chicago,2022-02-02,399,151,195,53,-4.1,17.2
Chicago,2022-02-03,489,192,239,58,-4.6,2.6
Chicago,2022-02-04,548,202,276,70,-7.5,0.3
Chicago,2022-02-05,504,194,262,48,-13.1,0.0
Chicago,2022-02-06,497,198,239,60,-6.2,0.0
Chicago,2022-02-07,547,195,280,72,-6.2,0.0
Chicago,2022-02-08,596,234,293,69,-6.9,0.0
Chicago,2022-02-09,561,215,266,80,1.1,0.1
Chicago,2022-02-10,589,192,331,66,-1.8,0.2
Chicago,2022-02-11,582,210,298,74,1.9,3.0
Chicago,2022-02-12,580,237,286,57,-7.9,0.4
Chicago,2022-02-13,479,189,240,50,-10.2,0.0
Chicago,2022-02-14,567,237,272,58,-7.3,0.0
Chicago,2022-02-15,593,230,292,71,-3.1,0.0
Chicago,2022-02-16,595,224,309,62,8.4,10.0
Chicago,2022-02-17,512,183,282,47,-0.9,25.0
Chicago,2022-02-18,517,195,254,68,-8.0,0.0
Chicago,2022-02-19,564,223,291,50,-9.2,0.4
Chicago,2022-02-20,497,205,229,63,0.3,0.0
Chicago,2022-02-21,544,189,300,55,2.9,0.0
Chicago,2022-02-22,565,182,320,63,3.9,12.8
Chicago,2022-02-23,566,200,306,60,-5.7,0.0
Chicago,2022-02-24,521,189,266,66,-3.4,2.5
Chicago,2022-02-25,572,211,300,61,-3.6,3.3
Chicago,2022-02-26,531,220,252,59,-5.4,0.0
Chicago,2022-02-27,542,236,256,50,-0.5,0.0
Chicago,2022-02-28,567,206,304,57,2.5,0.0
Chicago,2022-03-01,688,229,380,79,3.8,0.0
Chicago,2022-03-02,589,219,293,77,3.2,0.5
Chicago,2022-03-03,606,202,340,64,-1.2,0.0
Chicago,2022-03-04,648,204,368,76,-0.2,0.0
Chicago,2022-03-05,619,235,330,54,10.6,5.7
Chicago,2022-03-06,536,237,251,48,7.1,3.5
Chicago,2022-03-07,541,183,290,68,0.7,13.0
Chicago,2022-03-08,588,206,311,71,-1.9,0.0
Chicago,2022-03-09,529,177,280,72,0.5,0.0
Chicago,2022-03-10,585,203,311,71,-3.8,1.1
Chicago,2022-03-11,560,194,291,75,-3.5,2.3
Chicago,2022-03-12,636,232,333,71,-8.7,0.0
Chicago,2022-03-13,571,232,271,68,1.0,0.1
Chicago,2022-03-14,597,230,310,57,6.5,0.0
Chicago,2022-03-15,588,210,315,63,2.2,0.0
Chicago,2022-03-16,622,248,328,46,9.4,0.0
Chicago,2022-03-17,611,211,326,74,10.5,4.1
Chicago,2022-03-18,582,193,329,60,4.0,17.9
Chicago,2022-03-19,588,210,327,51,3.5,7.3
Chicago,2022-03-20,661,301,310,50,6.4,0.0
Chicago,2022-03-21,627,253,301,73,11.9,0.0
Chicago,2022-03-22,641,251,314,76,9.5,5.5
Chicago,2022-03-23,578,201,308,69,10.7,20.5
Chicago,2022-03-24,604,216,330,58,5.8,3.4
Chicago,2022-03-25,621,220,325,76,5.1,1.1
Chicago,2022-03-26,586,233,285,68,-0.1,0.0
Chicago,2022-03-27,522,232,239,51,-2.7,0.0
Chicago,2022-03-28,602,191,347,64,-3.2,0.0
Chicago,2022-03-29,555,209,284,62,0.8,0.2
Chicago,2022-03-30,579,196,325,58,10.7,33.8
Chicago,2022-03-31,581,220,292,69,4.7,17.9
Chicago,2022-04-01,802,253,458,91,1.3,0.7
Chicago,2022-04-02,581,214,305,62,1.8,5.3
Chicago,2022-04-03,585,249,268,68,2.7,0.3
Chicago,2022-04-04,601,230,307,64,7.7,10.5
Chicago,2022-04-05,583,225,285,73,5.6,0.0
Chicago,2022-04-06,615,218,311,86,10.3,15.2
Chicago,2022-04-07,596,221,303,72,5.6,1.9
Chicago,2022-04-08,573,192,308,73,2.9,4.9
Chicago,2022-04-09,575,235,289,51,2.5,0.5
Chicago,2022-04-10,624,277,285,62,7.1,0.0
Chicago,2022-04-11,580,210,293,77,12.1,2.5
Chicago,2022-04-12,600,241,296,63,11.0,0.6
Chicago,2022-04-13,557,189,306,62,17.4,18.4
Chicago,2022-04-14,569,197,309,63,6.3,0.3
Chicago,2022-04-15,643,234,344,65,7.0,1.1
Chicago,2022-04-16,595,225,316,54,4.0,0.0
Chicago,2022-04-17,528,221,252,55,2.0,0.0
Chicago,2022-04-18,584,199,312,73,2.9,6.5
Chicago,2022-04-19,548,198,281,69,3.9,0.1
Chicago,2022-04-20,614,208,321,85,7.1,4.8
Chicago,2022-04-21,612,195,343,74,13.5,2.0
Chicago,2022-04-22,611,211,341,59,10.4,3.8
Chicago,2022-04-23,707,319,324,64,19.9,0.0
Chicago,2022-04-24,620,283,296,41,19.5,5.0
Chicago,2022-04-25,570,215,299,56,10.0,0.0
Chicago,2022-04-26,618,227,320,71,5.8,0.0
Chicago,2022-04-27,596,210,321,65,2.2,0.0
Chicago,2022-04-28,559,193,298,68,6.0,1.3
Chicago,2022-04-29,616,245,290,81,10.4,1.5
Chicago,2022-04-30,615,235,329,51,13.5,29.8
Chicago,2022-05-01,727,266,393,68,11.8,0.0
Chicago,2022-05-02,580,204,302,74,9.9,0.0
Chicago,2022-05-03,555,193,297,65,7.5,26.4
Chicago,2022-05-04,618,218,328,72,6.5,0.0
Chicago,2022-05-05,640,244,329,67,7.3,10.6
Chicago,2022-05-06,611,213,337,61,8.1,7.9
Chicago,2022-05-07,571,227,303,41,9.1,0.0
Chicago,2022-05-08,599,249,302,48,11.7,0.0
Chicago,2022-05-09,655,258,348,49,17.5,0.0
Chicago,2022-05-10,642,244,331,67,23.4,2.2
Chicago,2022-05-11,694,294,330,70,20.5,1.1
Chicago,2022-05-12,623,260,294,69,24.2,0.0
Chicago,2022-05-13,713,294,353,66,23.2,0.0
Chicago,2022-05-14,646,270,317,59,20.0,0.0
Chicago,2022-05-15,695,294,347,54,18.1,0.8
Chicago,2022-05-16,674,263,353,58,18.7,0.1
Chicago,2022-05-17,654,235,353,66,13.3,0.0
Chicago,2022-05-18,659,242,348,69,12.9,7.2
Chicago,2022-05-19,686,283,332,71,19.9,0.2
Chicago,2022-05-20,711,300,336,75,22.7,14.5
Chicago,2022-05-21,590,250,286,54,15.0,25.4
Chicago,2022-05-22,606,260,296,50,13.1,0.2
Chicago,2022-05-23,674,273,334,67,11.1,0.0
Chicago,2022-05-24,658,273,319,66,11.9,0.0
Chicago,2022-05-25,672,262,339,71,17.9,8.9
Chicago,2022-05-26,659,271,318,70,20.6,3.9
Chicago,2022-05-27,664,261,309,94,12.9,30.6
Chicago,2022-05-28,627,249,319,59,15.7,0.0
Chicago,2022-05-29,700,345,306,49,21.2,0.0
Chicago,2022-05-30,725,359,299,67,24.5,0.0
Chicago,2022-05-31,695,266,361,68,25.1,7.8
Chicago,2022-06-01,801,275,441,85,17.9,1.3
Chicago,2022-06-02,671,246,359,66,17.9,0.7
Chicago,2022-06-03,712,277,371,64,20.1,0.0
Chicago,2022-06-04,611,258,297,56,16.2,0.0
Chicago,2022-06-05,630,270,304,56,17.8,0.6
Chicago,2022-06-06,656,235,359,62,20.6,23.4
Chicago,2022-06-07,665,233,362,70,13.6,0.9
Chicago,2022-06-08,640,232,338,70,15.3,6.4
Chicago,2022-06-09,639,251,336,52,17.3,0.0
Chicago,2022-06-10,668,258,346,64,18.8,0.6
Chicago,2022-06-11,708,298,351,59,18.5,0.0
Chicago,2022-06-12,694,311,322,61,14.7,2.2
Chicago,2022-06-13,646,255,342,49,20.0,7.7
Chicago,2022-06-14,665,246,354,65,29.1,0.0
Chicago,2022-06-15,709,256,383,70,30.8,0.0
Chicago,2022-06-16,722,278,370,74,29.1,0.0
Chicago,2022-06-17,732,282,386,64,24.5,0.0
Chicago,2022-06-18,728,277,405,46,17.3,0.0
Chicago,2022-06-19,731,358,309,64,21.4,0.0
Chicago,2022-06-20,761,307,376,78,27.0,0.0
Chicago,2022-06-21,657,222,381,54,29.9,0.0
Chicago,2022-06-22,705,251,392,62,26.8,0.0
Chicago,2022-06-23,644,250,334,60,23.2,0.0
Chicago,2022-06-24,762,263,432,67,25.0,0.0
Chicago,2022-06-25,678,263,356,59,22.9,17.9
Chicago,2022-06-26,735,310,392,33,23.4,0.9
Chicago,2022-06-27,713,251,397,65,18.9,0.0
Chicago,2022-06-28,731,243,407,81,21.9,0.0
Chicago,2022-06-29,706,251,385,70,23.3,2.4
Chicago,2022-06-30,742,263,404,75,27.7,0.0
Chicago,2022-07-01,964,324,543,97,23.5,0.3
Chicago,2022-07-02,751,293,395,63,22.3,0.0
Chicago,2022-07-03,718,336,312,70,23.2,0.0
Chicago,2022-07-04,711,310,339,62,26.2,0.2
Chicago,2022-07-05,635,231,351,53,26.1,16.0
Chicago,2022-07-06,665,234,369,62,20.8,33.6
Chicago,2022-07-07,695,246,393,56,22.5,0.0
Chicago,2022-07-08,692,224,399,69,21.9,15.7
Chicago,2022-07-09,648,265,328,55,20.3,0.2
Chicago,2022-07-10,686,275,359,52,22.2,0.0
Chicago,2022-07-11,710,230,416,64,24.8,0.0
Chicago,2022-07-12,673,235,377,61,24.9,0.0
Chicago,2022-07-13,650,199,396,55,21.6,0.4
Chicago,2022-07-14,693,237,396,60,20.3,0.0
Chicago,2022-07-15,634,198,369,67,20.9,22.6
Chicago,2022-07-16,687,241,405,41,21.0,4.0
Chicago,2022-07-17,756,274,424,58,21.4,2.6
Chicago,2022-07-18,784,274,451,59,23.9,0.0
Chicago,2022-07-19,708,233,416,59,25.4,0.0
Chicago,2022-07-20,696,253,381,62,27.0,0.7
Chicago,2022-07-21,653,227,376,50,25.6,3.0
Chicago,2022-07-22,761,264,427,70,25.8,0.0
Chicago,2022-07-23,700,286,362,52,25.5,11.2
Chicago,2022-07-24,719,301,368,50,26.2,11.2
Chicago,2022-07-25,733,266,414,53,21.4,0.3
Chicago,2022-07-26,717,264,383,70,21.4,0.0
Chicago,2022-07-27,693,231,404,58,23.8,1.1
Chicago,2022-07-28,747,228,452,67,22.7,0.6
Chicago,2022-07-29,843,218,561,64,21.3,0.2
Chicago,2022-07-30,872,275,555,42,21.9,0.0
Chicago,2022-07-31,761,289,428,44,23.5,0.0
Chicago,2022-08-01,812,267,479,66,25.5,2.3
Chicago,2022-08-02,725,270,406,49,24.9,0.0
Chicago,2022-08-03,744,252,430,62,26.0,4.9
Chicago,2022-08-04,739,256,423,60,23.3,4.0
Chicago,2022-08-05,792,285,444,63,23.8,0.0
Chicago,2022-08-06,752,306,396,50,27.1,3.3
Chicago,2022-08-07,706,291,355,60,25.6,46.6
Chicago,2022-08-08,665,212,388,65,23.5,16.8
Chicago,2022-08-09,688,242,392,54,19.7,0.2
Chicago,2022-08-10,736,250,416,70,20.9,0.0
Chicago,2022-08-11,735,268,405,62,21.6,0.1
Chicago,2022-08-12,777,253,472,52,20.6,0.0
Chicago,2022-08-13,707,284,393,30,21.0,1.8
Chicago,2022-08-14,712,288,370,54,20.9,1.1
Chicago,2022-08-15,723,224,439,60,20.6,0.8
Chicago,2022-08-16,662,233,357,72,21.0,0.0
Chicago,2022-08-17,703,236,414,53,21.0,0.1
Chicago,2022-08-18,664,236,367,61,21.9,0.3
Chicago,2022-08-19,727,263,411,53,23.9,0.0
Chicago,2022-08-20,688,266,372,50,22.1,19.5
Chicago,2022-08-21,683,258,376,49,20.6,15.2
Chicago,2022-08-22,725,259,411,55,20.9,0.1
Chicago,2022-08-23,699,232,398,69,21.6,0.0
Chicago,2022-08-24,710,216,424,70,22.4,0.0
Chicago,2022-08-25,700,242,394,64,22.1,9.0
Chicago,2022-08-26,768,238,469,61,20.4,0.0
Chicago,2022-08-27,773,284,431,58,20.4,0.0
Chicago,2022-08-28,690,260,382,48,24.2,17.8
Chicago,2022-08-29,727,250,433,44,25.8,0.3
Chicago,2022-08-30,724,261,412,51,22.7,0.0
Chicago,2022-08-31,741,247,425,69,22.5,0.0
Chicago,2022-09-01,833,256,492,85,24.8,0.0
Chicago,2022-09-02,832,284,480,68,25.2,0.0
Chicago,2022-09-03,811,319,443,49,22.7,0.5
Chicago,2022-09-04,715,288,374,53,20.6,3.8
Chicago,2022-09-05,736,281,401,54,19.8,0.3
Chicago,2022-09-06,766,257,447,62,21.4,1.1
Chicago,2022-09-07,753,272,411,70,21.4,1.0
Chicago,2022-09-08,764,233,462,69,21.8,0.0
Chicago,2022-09-09,782,264,458,60,22.3,0.0
Chicago,2022-09-10,798,275,484,39,22.6,0.0
Chicago,2022-09-11,665,259,365,41,19.3,47.6
Chicago,2022-09-12,731,233,445,53,15.0,1.3
Chicago,2022-09-13,681,239,374,68,18.3,0.5
Chicago,2022-09-14,705,239,414,52,18.3,0.0
Chicago,2022-09-15,719,252,414,53,21.2,0.0
Chicago,2022-09-16,748,266,432,50,22.4,0.0
Chicago,2022-09-17,742,294,398,50,24.1,0.3
Chicago,2022-09-18,745,290,402,53,24.4,5.0
Chicago,2022-09-19,785,259,462,64,20.2,0.6
Chicago,2022-09-20,750,256,432,62,21.7,9.2
Chicago,2022-09-21,811,258,479,74,24.3,0.0
Chicago,2022-09-22,739,271,405,63,15.1,0.0
Chicago,2022-09-23,734,232,443,59,14.4,0.0
Chicago,2022-09-24,750,287,417,46,16.7,1.5
Chicago,2022-09-25,666,230,385,51,16.2,9.8
Chicago,2022-09-26,718,220,435,63,13.5,0.1
Chicago,2022-09-27,683,230,393,60,11.4,0.5
Chicago,2022-09-28,743,268,403,72,11.7,0.1
Chicago,2022-09-29,745,279,416,50,11.9,0.0
Chicago,2022-09-30,782,247,491,44,12.7,0.0
Chicago,2022-10-01,894,298,529,67,15.6,0.0
Chicago,2022-10-02,714,270,399,45,14.8,0.0
Chicago,2022-10-03,722,224,431,67,13.1,0.0
Chicago,2022-10-04,705,240,413,52,14.5,0.0
Chicago,2022-10-05,734,226,446,62,16.0,0.0
Chicago,2022-10-06,760,234,459,67,16.8,2.0
Chicago,2022-10-07,714,215,439,60,10.1,3.0
Chicago,2022-10-08,740,235,448,57,8.6,0.0
Chicago,2022-10-09,667,254,367,46,12.5,0.1
Chicago,2022-10-10,718,241,427,50,13.6,0.0
Chicago,2022-10-11,690,206,446,38,15.2,10.2
Chicago,2022-10-12,750,234,472,44,15.6,8.0
Chicago,2022-10-13,684,190,440,54,8.6,0.6
Chicago,2022-10-14,717,214,457,46,7.8,3.6
Chicago,2022-10-15,790,244,488,58,6.9,0.3
Chicago,2022-10-16,755,251,453,51,9.1,0.0
Chicago,2022-10-17,734,214,454,66,4.3,1.0
Chicago,2022-10-18,689,195,431,63,4.4,0.2
Chicago,2022-10-19,731,224,442,65,4.3,0.0
Chicago,2022-10-20,720,231,428,61,6.6,0.0
Chicago,2022-10-21,771,247,481,43,13.5,0.0
Chicago,2022-10-22,867,321,502,44,18.3,0.0
Chicago,2022-10-23,873,346,469,58,19.7,0.0
Chicago,2022-10-24,864,279,520,65,19.7,2.1
Chicago,2022-10-25,711,240,420,51,15.5,29.8
Chicago,2022-10-26,748,245,450,53,8.8,13.2
Chicago,2022-10-27,751,220,457,74,7.4,0.0
Chicago,2022-10-28,784,244,494,46,8.9,0.0
Chicago,2022-10-29,772,264,459,49,9.5,0.0
Chicago,2022-10-30,732,267,412,53,10.4,7.0
Chicago,2022-10-31,785,262,469,54,12.3,5.8
Chicago,2022-11-01,922,297,543,82,11.6,0.0
Chicago,2022-11-02,774,225,501,48,12.8,0.0
Chicago,2022-11-03,778,253,461,64,15.4,0.0
Chicago,2022-11-04,788,244,486,58,17.9,1.8
Chicago,2022-11-05,697,209,440,48,14.5,14.1
Chicago,2022-11-06,742,266,432,44,10.7,0.0
Chicago,2022-11-07,689,216,415,58,7.5,0.0
Chicago,2022-11-08,637,183,411,43,8.6,0.0
Chicago,2022-11-09,674,209,412,53,13.0,0.4
Chicago,2022-11-10,723,259,419,45,17.4,0.0
Chicago,2022-11-11,784,268,480,36,8.6,0.0
Chicago,2022-11-12,725,237,439,49,1.4,0.0
Chicago,2022-11-13,680,242,392,46,0.2,0.0
Chicago,2022-11-14,626,211,356,59,0.9,0.0
Chicago,2022-11-15,604,188,358,58,2.2,5.9
Chicago,2022-11-16,652,199,404,49,1.0,3.0
Chicago,2022-11-17,643,203,378,62,-0.6,0.2
Chicago,2022-11-18,704,215,436,53,-3.3,0.2
Chicago,2022-11-19,643,224,400,19,-4.8,0.0
Chicago,2022-11-20,605,210,358,37,-5.0,0.0
Chicago,2022-11-21,681,206,423,52,1.6,0.0
Chicago,2022-11-22,677,189,424,64,2.5,0.0
Chicago,2022-11-23,737,225,451,61,4.9,0.0
Chicago,2022-11-24,571,200,332,39,6.5,0.0
Chicago,2022-11-25,662,192,427,43,5.0,0.0
Chicago,2022-11-26,704,220,446,38,5.2,0.0
Chicago,2022-11-27,668,261,358,49,5.6,7.3
Chicago,2022-11-28,715,219,449,47,3.4,0.0
Chicago,2022-11-29,708,220,423,65,8.3,5.7
Chicago,2022-11-30,669,193,401,75,-1.9,0.0
